row_id,Y
0,2174.858410316136
1,1473.4530867924511
2,3969.4187413975988
3,3679.213032355386
4,2145.3324071480656
5,3932.894437569973
6,4800.997058450698
7,2209.9925572387283
8,1937.1834194244532
9,1473.4530867924511
10,2123.561502697097
11,3679.213032355386
12,1916.5637480916075
13,5308.106825586365
14,1661.0008095505614
15,5185.37203115731
16,5294.566770400002
17,1473.4530867924511
18,3250.3609587443893
19,6265.713559190561
20,3989.3554484412366
21,1473.4530867924511
22,1473.4530867924511
23,5294.566770400002
24,1864.9028143497715
25,1405.0954847393382
26,3221.656415574775
27,4053.6239684327934
28,3360.3804458506975
29,1473.4530867924511
30,4800.997058450698
31,5135.063830652493
32,3918.19917372986
33,2123.561502697097
34,3633.7868577094046
35,5775.9210072625665
36,2162.00136849817
37,1473.4530867924511
38,2174.858410316136
39,1936.4504457956064
40,3360.3804458506975
41,1360.9196779411752
42,3306.213633554992
43,2174.858410316136
44,1473.4530867924511
45,2057.535212966599
46,3409.703005921449
47,4386.037855172412
48,3931.378357925882
49,3409.703005921449
50,2174.858410316136
51,1937.1834194244532
52,1473.4530867924511
53,2863.399937701148
54,4800.997058450698
55,1473.4530867924511
56,3918.19917372986
57,3360.3804458506975
58,2123.561502697097
59,4634.3009000000175
60,1916.5637480916075
61,1473.4530867924511
62,4285.471949056601
63,1308.446111458333
64,2123.561502697097
65,1473.4530867924511
66,3679.213032355386
67,2123.561502697097
68,2863.399937701148
69,2123.561502697097
70,1360.9196779411752
71,2145.3324071480656
72,3021.9951813333346
73,4040.1837282326724
74,2957.6701042168784
75,4793.040650402146
76,3679.213032355386
77,2863.399937701148
78,1937.1834194244532
79,6376.87920707964
80,1473.4530867924511
81,1937.1834194244532
82,3421.620213378234
83,3633.7868577094046
84,2145.3324071480656
85,4053.6239684327934
86,2123.561502697097
87,1473.4530867924511
88,2145.3324071480656
89,4800.997058450698
90,3931.378357925882
91,3969.4187413975988
92,3699.9640290622706
93,4053.6239684327934
94,1473.4530867924511
95,1473.4530867924511
96,1937.1834194244532
97,3409.703005921449
98,4634.3009000000175
99,1360.9196779411752
100,1360.9196779411752
101,4290.425462813112
102,2803.268755844157
103,2123.561502697097
104,2698.9282848368543
105,2145.3324071480656
106,1243.711079301744
107,2929.2094589552235
108,2929.2094589552235
109,2123.561502697097
110,2929.2094589552235
111,3421.620213378234
112,1473.4530867924511
113,1661.0008095505614
114,2957.6701042168784
115,3633.7868577094046
116,1415.9359134831468
117,3220.95249783631
118,1754.0976571428578
119,3265.3491160768344
120,4928.059710043675
121,2123.561502697097
122,1898.9160745454528
123,3161.797681778212
124,2200.02241973799
125,1609.8576340110865
126,1473.4530867924511
127,3699.9640290622706
128,3679.213032355386
129,2863.399937701148
130,3409.703005921449
131,2174.858410316136
132,2163.2063933333334
133,2123.561502697097
134,2174.858410316136
135,2162.00136849817
136,2174.858410316136
137,3265.3491160768344
138,1360.9196779411752
139,3916.658084385385
140,2174.858410316136
141,2174.9509844357995
142,3306.213633554992
143,1473.4530867924511
144,2162.00136849817
145,4053.6239684327934
146,2123.561502697097
147,2929.2094589552235
148,3409.703005921449
149,1473.4530867924511
150,1661.0008095505614
151,2976.3438611620886
152,3757.220880741226
153,1473.4530867924511
154,4040.1837282326724
155,2174.858410316136
156,4800.997058450698
157,2162.00136849817
158,1898.9160745454528
159,3699.9640290622706
160,4634.3009000000175
161,2123.561502697097
162,3021.9951813333346
163,2803.268755844157
164,4040.1837282326724
165,2162.00136849817
166,1672.02261527778
167,1473.4530867924511
168,3504.866887839197
169,1754.0976571428578
170,4584.959665706296
171,5294.566770400002
172,3306.213633554992
173,1473.4530867924511
174,1176.0742184684689
175,2123.561502697097
176,2123.561502697097
177,2123.561502697097
178,3360.3804458506975
179,2205.5623136081294
180,1937.1834194244532
181,2123.561502697097
182,2123.561502697097
183,2131.741684768212
184,1754.0976571428578
185,1360.9196779411752
186,2145.3324071480656
187,3360.3804458506975
188,2174.858410316136
189,2174.858410316136
190,1308.446111458333
191,1916.5637480916075
192,3220.95249783631
193,3421.620213378234
194,4634.3009000000175
195,1661.0008095505614
196,1473.4530867924511
197,2057.535212966599
198,1415.9359134831468
199,1360.9196779411752
200,1360.9196779411752
201,1243.711079301744
202,2123.561502697097
203,1176.0742184684689
204,3409.703005921449
205,1473.4530867924511
