row_id,Y
0,2080.0
1,1008.0
2,3056.0
3,2864.0
4,1856.0
5,3088.0
6,3792.0
7,2240.0
8,1392.0
9,672.0
10,1824.0
11,3008.0
12,1312.0
13,4816.0
14,400.0
15,4352.0
16,4976.0
17,736.0
18,2256.0
19,5536.0
20,3136.0
21,1104.0
22,1120.0
23,4240.0
24,1184.0
25,-256.0
26,2432.0
27,3840.0
28,2656.0
29,944.0
30,4032.0
31,4128.0
32,3984.0
33,1712.0
34,2752.0
35,5104.0
36,1968.0
37,1360.0
38,736.0
39,800.0
40,2880.0
41,320.0
42,2432.0
43,2176.0
44,784.0
45,1680.0
46,2832.0
47,4016.0
48,3184.0
49,2688.0
50,1888.0
51,1536.0
52,720.0
53,2384.0
54,3808.0
55,976.0
56,3472.0
57,2832.0
58,1504.0
59,4032.0
60,1264.0
61,800.0
62,4096.0
63,-416.0
64,1552.0
65,1328.0
66,3168.0
67,1792.0
68,3168.0
69,1408.0
70,-400.0
71,2128.0
72,3296.0
73,3776.0
74,3408.0
75,4432.0
76,2544.0
77,2336.0
78,1440.0
79,5488.0
80,800.0
81,1424.0
82,2688.0
83,3040.0
84,1872.0
85,3616.0
86,1520.0
87,832.0
88,1888.0
89,3920.0
90,3392.0
91,2976.0
92,3040.0
93,3808.0
94,800.0
95,816.0
96,1616.0
97,2544.0
98,3968.0
99,592.0
100,-448.0
101,4272.0
102,2192.0
103,1488.0
104,2512.0
105,1984.0
106,-1088.0
107,2944.0
108,2416.0
109,1776.0
110,3248.0
111,2896.0
112,704.0
113,528.0
114,3472.0
115,2928.0
116,1072.0
117,2384.0
118,1376.0
119,2592.0
120,4224.0
121,1648.0
122,1488.0
123,2352.0
124,2016.0
125,1184.0
126,832.0
127,2976.0
128,3920.0
129,2464.0
130,2720.0
131,704.0
132,1200.0
133,1472.0
134,1984.0
135,1712.0
136,1952.0
137,2368.0
138,336.0
139,3952.0
140,2096.0
141,1120.0
142,2560.0
143,592.0
144,1744.0
145,3872.0
146,1792.0
147,2240.0
148,2592.0
149,1344.0
150,0.0
151,3632.0
152,3216.0
153,1360.0
154,3728.0
155,2080.0
156,4048.0
157,2000.0
158,1520.0
159,3328.0
160,3984.0
161,1776.0
162,3408.0
163,2992.0
164,3104.0
165,1696.0
166,160.0
167,1040.0
168,3024.0
169,1344.0
170,4064.0
171,4544.0
172,2512.0
173,-144.0
174,-1248.0
175,1648.0
176,1904.0
177,1504.0
178,2640.0
179,1888.0
180,1616.0
181,1792.0
182,1520.0
183,2080.0
184,720.0
185,480.0
186,1616.0
187,2704.0
188,864.0
189,2064.0
190,-1072.0
191,1232.0
192,2464.0
193,2752.0
194,4192.0
195,544.0
196,1280.0
197,1808.0
198,1136.0
199,400.0
200,320.0
201,-1152.0
202,1248.0
203,-1312.0
204,2608.0
205,944.0
206,2800.0
207,3536.0
208,576.0
209,496.0
210,1904.0
211,4016.0
212,2400.0
213,3104.0
214,2160.0
215,944.0
216,1968.0
217,2944.0
218,864.0
219,2112.0
220,3472.0
221,2512.0
222,2768.0
223,1728.0
224,1360.0
225,1824.0
226,1328.0
227,320.0
228,-720.0
229,992.0
230,2864.0
231,1696.0
232,4464.0
233,2592.0
234,1088.0
235,5424.0
236,1504.0
237,1680.0
238,-784.0
239,1760.0
240,-480.0
241,-400.0
242,1952.0
243,2784.0
244,848.0
245,1168.0
246,2304.0
247,1632.0
248,2960.0
249,864.0
250,2160.0
251,3712.0
252,2512.0
253,1360.0
254,2096.0
255,2368.0
256,2752.0
257,2832.0
258,480.0
259,4112.0
260,2864.0
261,144.0
262,2432.0
263,3264.0
264,4112.0
265,1056.0
266,2192.0
267,2752.0
268,2448.0
269,4192.0
270,-1168.0
271,5360.0
272,2256.0
273,1040.0
274,1600.0
275,640.0
276,3120.0
277,656.0
278,4352.0
279,4304.0
280,592.0
281,560.0
282,2704.0
283,1248.0
284,2080.0
285,1408.0
286,3664.0
287,2368.0
288,3104.0
289,1680.0
290,1600.0
291,4608.0
292,2496.0
293,528.0
294,2848.0
295,1808.0
296,784.0
297,784.0
298,2592.0
299,3680.0
300,4384.0
301,848.0
302,2144.0
303,720.0
304,736.0
305,5616.0
306,3424.0
307,4624.0
308,1008.0
309,1360.0
310,3216.0
311,2800.0
312,2256.0
313,1856.0
314,3648.0
315,1120.0
316,2288.0
317,2096.0
318,-464.0
319,1104.0
320,320.0
321,576.0
322,3472.0
323,1168.0
324,2768.0
325,2480.0
326,816.0
327,1456.0
328,2752.0
329,640.0
330,3184.0
331,1488.0
332,2832.0
333,3712.0
334,2784.0
335,3760.0
336,1248.0
337,528.0
338,1776.0
339,1664.0
340,1920.0
341,496.0
342,256.0
343,2800.0
344,3088.0
345,3584.0
346,2304.0
347,768.0
348,2272.0
349,1248.0
350,3616.0
351,5232.0
352,1888.0
353,3056.0
354,2720.0
355,2992.0
356,2352.0
357,2096.0
358,1136.0
359,1360.0
360,4144.0
361,-976.0
362,416.0
363,3616.0
364,928.0
365,3824.0
366,2032.0
367,3728.0
368,1968.0
369,3040.0
370,688.0
371,4080.0
372,2848.0
373,3216.0
374,2352.0
375,3536.0
376,-512.0
377,2160.0
378,3792.0
379,4624.0
380,1696.0
381,1472.0
382,2368.0
383,4160.0
384,3328.0
385,1024.0
386,2544.0
387,2576.0
388,1360.0
389,880.0
390,912.0
391,1664.0
392,2944.0
393,-1216.0
394,976.0
395,2560.0
396,1728.0
397,1952.0
398,1008.0
399,-256.0
400,1696.0
401,4144.0
402,1696.0
403,1968.0
404,2384.0
405,2208.0
406,4192.0
407,624.0
408,2256.0
409,3392.0
410,2416.0
411,1264.0
412,2192.0
413,2720.0
414,1920.0
415,2624.0
416,-1088.0
417,1264.0
418,1584.0
419,2096.0
420,2560.0
421,4096.0
422,1888.0
423,4224.0
424,1696.0
425,1776.0
426,2832.0
427,2896.0
428,2800.0
429,448.0
430,1968.0
431,1792.0
432,1664.0
433,1728.0
434,1328.0
435,2912.0
436,3008.0
437,1472.0
438,2480.0
439,-960.0
440,448.0
441,1088.0
442,2816.0
443,2480.0
444,2240.0
445,1584.0
446,1440.0
447,1824.0
448,944.0
449,1840.0
